Country,City,Area,Area_Clean,Count,Relevant_Week,Relevant_Date,Runtime
India,Trivandrum,Peroorkada,Peroorkada,16,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Trivandrum,Pappanamcode,Pappanamcode,15,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Trivandrum,Nandavanam,Nandavanam,13,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Trivandrum,Mannanthala,Mannanthala,12,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Trivandrum,Poonthura,Poonthura,8,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Trivandrum,Thumba,Thumba,6,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Trivandrum,Kattakada,Kattakada,5,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Cuttack,Buxi Bazaar,Buxi Bazaar,116,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Cuttack,Siba Bazaar,Siba Bazaar,114,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Cuttack,Cda Sector 6,Cda Sector 6,105,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Cuttack,Mal Godown Market,Mal Godown Market,85,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Cuttack,Sutahat,Sutahat,42,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Cuttack,Naya Bazaar,Naya Bazaar,41,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Cuttack,Police Colony,Police Colony,31,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Cuttack,Kalyani Nagar,Kalyani Nagar,26,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Cuttack,Bidanasi,Bidanasi,18,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Neemrana,Neemrana,Neemrana,56,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Khajuraho,Khajuraho,Khajuraho,19,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Udaipur,Pichola,Pichola,57,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Udaipur,Fateh Sagar,Fateh Sagar,89,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Udaipur,City Centre,City Centre,250,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Udaipur,Panchwati,Panchwati,134,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Udaipur,Chandpole,Chandpole,126,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Udaipur,Bhuwana,Bhuwana,68,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Udaipur,Shobhagpura,Shobhagpura,129,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Udaipur,Ashok Nagar,Ashok Nagar,56,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Udaipur,Hiran Magri,Hiran Magri,209,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Udaipur,Bhopalpura,Bhopalpura,32,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Udaipur,Pratap Nagar,Pratap Nagar,63,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Udaipur,Subhash Nagar,Subhash Nagar,36,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Udaipur,Shakti Nagar,Shakti Nagar,46,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Udaipur,Fatehpura,Fatehpura,40,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Udaipur,Pahada,Pahada,19,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Udaipur,Ganesh Nagar,Ganesh Nagar,29,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Udaipur,Sukher,Sukher,31,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Udaipur,Sundarwas,Sundarwas,32,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Udaipur,Eklingpura,Eklingpura,23,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Patna,Fraser Road Area,Fraser Road Area,111,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Patna,Golambar,Golambar,173,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Patna,Sri Krishnapuri,Sri Krishnapuri,156,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Patna,Kankarbagh,Kankarbagh,399,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Patna,Patliputra Colony,Patliputra Colony,160,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Patna,Lodipur,Lodipur,33,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Patna,Khajpura,Khajpura,246,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Patna,Kidwaipuri,Kidwaipuri,86,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Patna,Rajbansi Nagar,Rajbansi Nagar,19,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Patna,Kurji,Kurji,56,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Patna,Anandpuri,Anandpuri,46,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Patna,Anisabad,Anisabad,75,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Patna,Rukanpura,Rukanpura,181,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Patna,Bakerganj,Bakerganj,36,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Patna,Phulwari Sharif,Phulwari Sharif,81,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Patna,Rajendra Nagar,Rajendra Nagar,115,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Patna,Gardanibagh,Gardanibagh,28,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Patna,Digha Ghat,Digha Ghat,43,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Patna,Mithapur,Mithapur,63,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Patna,Sadikpur,Sadikpur,60,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Patna,Mainpura,Mainpura,26,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Patna,Begampur,Begampur,21,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Patna,Agam Kuan,Agam Kuan,46,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Varanasi,Sigra,Sigra,123,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Varanasi,Lanka,Lanka,172,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Varanasi,Nadesar,Nadesar,175,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Varanasi,Bhelupur,Bhelupur,85,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Varanasi,Dashaswmedh Road,Dashaswmedh Road,97,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Varanasi,Mahmoorganj,Mahmoorganj,54,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Varanasi,Assi Ghat,Assi Ghat,59,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Varanasi,Chetganj,Chetganj,95,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Varanasi,Godaulia,Godaulia,55,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Varanasi,Sunderpur,Sunderpur,72,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Varanasi,Sarnath,Sarnath,38,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Varanasi,Shivala,Shivala,14,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Varanasi,Jaitpura,Jaitpura,28,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Varanasi,Ramnagar,Ramnagar,32,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Varanasi,Pandeypur,Pandeypur,172,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Varanasi,Durgakund,Durgakund,53,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Varanasi,Lahartara,Lahartara,45,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Varanasi,Bhikharipur Kala,Bhikharipur Kala,44,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Varanasi,Shastri Nagar,Shastri Nagar,19,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Surat,Vesu,Vesu,351,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Surat,Piplod,Piplod,129,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Surat,Adajan Gam,Adajan Gam,278,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Surat,City Light,City Light,89,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Surat,Athwa,Athwa,104,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Surat,Nanpura,Nanpura,39,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Surat,Dumas,Dumas,22,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Surat,Katargam,Katargam,179,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Surat,Udhna Gam,Udhna Gam,53,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Surat,Magdalla,Magdalla,42,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Surat,Pal Gam,Pal Gam,103,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Surat,Nana Varachha,Nana Varachha,84,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Surat,Adajan Patiya,Adajan Patiya,59,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Surat,Umarwada,Umarwada,25,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Surat,Palanpore,Palanpore,42,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Surat,Haripura,Haripura,8,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Surat,Katodara,Katodara,5,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Surat,Rander,Rander,54,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Surat,Althan Bhatar,Althan Bhatar,82,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Surat,Gopipura,Gopipura,25,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Surat,Sarthana,Sarthana,27,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Surat,Utran,Utran,32,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Surat,Magob,Magob,39,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Surat,Mota Varachha,Mota Varachha,86,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Surat,Chowk Bazaar,Chowk Bazaar,37,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Surat,Sagrampura,Sagrampura,29,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Surat,Amroli,Amroli,43,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Surat,Salabatpura,Salabatpura,25,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Surat,Bhestan,Bhestan,29,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Puducherry,White Town,White Town,137,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Puducherry,Mg Road,Mg Road,155,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Puducherry,Heritage Town,Heritage Town,178,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Puducherry,Auroville,Auroville,84,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Puducherry,Gandhinagar,Gandhinagar,83,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Puducherry,Lawspet,Lawspet,58,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Puducherry,Kottukuppam,Kottukuppam,29,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Puducherry,Mudaliarpet,Mudaliarpet,61,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Puducherry,Villianur,Villianur,74,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Puducherry,Murangapakkam,Murangapakkam,17,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Puducherry,Muthial Pet,Muthial Pet,25,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mysore,Gokulam,Gokulam,125,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mysore,Vijay Nagar,Vijay Nagar,203,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mysore,Jayalakhsmipuram,Jayalakhsmipuram,89,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mysore,Chamrajpura,Chamrajpura,117,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mysore,Doora,Doora,22,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mysore,Kuvempunagar,Kuvempunagar,170,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mysore,Mandi Mohalla,Mandi Mohalla,61,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mysore,Bannimantap,Bannimantap,60,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mysore,Yadavgiri,Yadavgiri,23,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mysore,Ittige Gudu,Ittige Gudu,53,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mysore,Bogadi,Bogadi,61,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mysore,Vidyaranyapura,Vidyaranyapura,36,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mysore,Rajendra Nagar,Rajendra Nagar,15,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mysore,Kalyangiri,Kalyangiri,7,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Mysore,Gayathripuram,Gayathripuram,16,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dehradun,Rajpur,Rajpur,158,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dehradun,Jakhan,Jakhan,125,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dehradun,Hathibarkala Salwala,Hathibarkala Salwala,95,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dehradun,Chukkuwala,Chukkuwala,76,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dehradun,Karanpur,Karanpur,152,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dehradun,Ballupur,Ballupur,104,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dehradun,Paltan Bazaar,Paltan Bazaar,76,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dehradun,Balliwala,Balliwala,100,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dehradun,Chironwali,Chironwali,106,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dehradun,Dharampur,Dharampur,198,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dehradun,Krishna Nagar,Krishna Nagar,46,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dehradun,Majra,Majra,114,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dehradun,Race Course,Race Course,120,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dehradun,Malsi,Malsi,124,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dehradun,Prem Nagar,Prem Nagar,204,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dehradun,Subhash Nagar,Subhash Nagar,150,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dehradun,Kaonli,Kaonli,145,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dehradun,Morowala,Morowala,69,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dehradun,Raipur,Raipur,61,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dehradun,Garhi Cantt,Garhi Cantt,36,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dehradun,Jogiwala,Jogiwala,90,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dehradun,Laxman Chowk,Laxman Chowk,23,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dehradun,Khurbura,Khurbura,40,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Dehradun,Indraprastha,Indraprastha,10,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Agra,Tajganj,Tajganj,362,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Agra,Civil Lines,Civil Lines,201,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Agra,Agra Cantt,Agra Cantt,81,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Agra,Sikandra,Sikandra,178,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Agra,Mantola,Mantola,48,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Agra,Khandari,Khandari,83,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Agra,Kamla Nagar,Kamla Nagar,99,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Agra,Rakabganj,Rakabganj,64,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Agra,Dayal Bagh,Dayal Bagh,71,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Agra,Shahganj,Shahganj,93,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Agra,Lohamandi,Lohamandi,56,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Agra,Kuberpur,Kuberpur,20,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Agra,Arjun Nagar,Arjun Nagar,21,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Agra,Gopal Pura,Gopal Pura,27,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagpur,Dharampeth,Dharampeth,141,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagpur,Sadar,Sadar,97,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagpur,Civil Lines,Civil Lines,45,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagpur,Sitabuldi,Sitabuldi,106,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagpur,Bajaj Nagar,Bajaj Nagar,126,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagpur,Pratap Nagar,Pratap Nagar,140,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagpur,Ramdaspeth,Ramdaspeth,55,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagpur,Dhantoli,Dhantoli,55,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagpur,Wardha Road,Wardha Road,86,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagpur,Vayusena Nagar,Vayusena Nagar,33,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagpur,Vivekanand Nagar,Vivekanand Nagar,38,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagpur,Gandhibagh,Gandhibagh,132,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagpur,Hingna T Point,Hingna T Point,173,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagpur,Gokulpeth,Gokulpeth,25,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagpur,Wardhaman Nagar,Wardhaman Nagar,79,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagpur,Mohan Nagar,Mohan Nagar,22,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagpur,Gayatri Nagar,Gayatri Nagar,36,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagpur,Nandanvan,Nandanvan,198,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagpur,Manish Nagar,Manish Nagar,112,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagpur,Ayodhya Nagar,Ayodhya Nagar,219,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagpur,Ravi Nagar,Ravi Nagar,25,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagpur,Lakadganj,Lakadganj,60,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagpur,Pachpaoli,Pachpaoli,63,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagpur,Mominpura,Mominpura,30,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagpur,Jaripatka,Jaripatka,85,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagpur,Chaoni,Chaoni,57,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagpur,Mankapur,Mankapur,97,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagpur,Seminary Hills,Seminary Hills,19,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Nagpur,Hansapuri,Hansapuri,5,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Vadodara,Alkapuri,Alkapuri,234,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Vadodara,Vadiwadi,Vadiwadi,96,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Vadodara,Diwalipura,Diwalipura,289,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Vadodara,Fatehgunj,Fatehgunj,135,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Vadodara,Akota,Akota,195,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Vadodara,Sayajigunj,Sayajigunj,118,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Vadodara,Karelibaug,Karelibaug,235,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Vadodara,Subhanpura,Subhanpura,138,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Vadodara,Manjalpur,Manjalpur,237,Week 09-2023,2023-03-02,2023-03-02 08:50:53
India,Vadodara,Gotri,Gotri,214,Week 09-2023,2023-03-02,2023-03-02 08:50:53
